"Notes"	"Year"	"Year Code"	"County"	"County Code"	"UCD - Drug/Alcohol Induced Causes"	"UCD - Drug/Alcohol Induced Causes Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"2003"	"2003"	"Daviess County, KY"	"21059"	"All Other Causes"	"O"	860	92457	930.16213	31.71827
	"2003"	"2003"	"Edmonson County, KY"	"21061"	"All Other Causes"	"O"	121	11809	1024.64222	93.14929
	"2003"	"2003"	"Elliott County, KY"	"21063"	"All Other Causes"	"O"	64	6782	943.67443	117.95930
	"2003"	"2003"	"Estill County, KY"	"21065"	"All Other Causes"	"O"	161	15014	1072.33249	84.51164
	"2003"	"2003"	"Fayette County, KY"	"21067"	"Drug-Induced Causes"	"D"	36	269904	13.33808	2.22301
	"2003"	"2003"	"Fayette County, KY"	"21067"	"Alcohol-Induced Causes"	"A"	17	269904	Unreliable	1.52762
	"2003"	"2003"	"Fayette County, KY"	"21067"	"All Other Causes"	"O"	1893	269904	701.36048	16.12004
	"2003"	"2003"	"Fleming County, KY"	"21069"	"All Other Causes"	"O"	156	14230	1096.27547	87.77228
	"2003"	"2003"	"Floyd County, KY"	"21071"	"Drug-Induced Causes"	"D"	11	41325	Unreliable	8.02571
	"2003"	"2003"	"Floyd County, KY"	"21071"	"All Other Causes"	"O"	509	41325	1231.69994	54.59414
	"2003"	"2003"	"Franklin County, KY"	"21073"	"All Other Causes"	"O"	493	48246	1021.84637	46.02165
	"2003"	"2003"	"Fulton County, KY"	"21075"	"All Other Causes"	"O"	112	7427	1508.01131	142.49368
	"2003"	"2003"	"Gallatin County, KY"	"21077"	"All Other Causes"	"O"	82	8094	1013.09612	111.87775
	"2003"	"2003"	"Garrard County, KY"	"21079"	"All Other Causes"	"O"	143	15790	905.63648	75.73313
	"2003"	"2003"	"Grant County, KY"	"21081"	"All Other Causes"	"O"	176	23619	745.16279	56.16876
	"2003"	"2003"	"Graves County, KY"	"21083"	"All Other Causes"	"O"	461	36898	1249.39021	58.18990
	"2003"	"2003"	"Grayson County, KY"	"21085"	"All Other Causes"	"O"	268	24648	1087.30932	66.41799
	"2003"	"2003"	"Green County, KY"	"21087"	"All Other Causes"	"O"	133	11557	1150.81769	99.78855
	"2003"	"2003"	"Greenup County, KY"	"21089"	"All Other Causes"	"O"	367	36681	1000.51798	52.22661
	"2003"	"2003"	"Hancock County, KY"	"21091"	"All Other Causes"	"O"	67	8426	795.15784	97.14399
	"2003"	"2003"	"Hardin County, KY"	"21093"	"All Other Causes"	"O"	647	93929	688.81815	27.08024
	"2003"	"2003"	"Harlan County, KY"	"21095"	"Drug-Induced Causes"	"D"	13	31291	Unreliable	11.52265
	"2003"	"2003"	"Harlan County, KY"	"21095"	"All Other Causes"	"O"	451	31291	1441.30900	67.86859
	"2003"	"2003"	"Harrison County, KY"	"21097"	"All Other Causes"	"O"	168	18171	924.55011	71.33059
	"2003"	"2003"	"Hart County, KY"	"21099"	"All Other Causes"	"O"	163	17741	918.77572	71.96407
	"2003"	"2003"	"Henderson County, KY"	"21101"	"All Other Causes"	"O"	435	45214	962.09139	46.12875
	"2003"	"2003"	"Henry County, KY"	"21103"	"All Other Causes"	"O"	126	15259	825.74218	73.56296
	"2003"	"2003"	"Hickman County, KY"	"21105"	"All Other Causes"	"O"	73	5186	1407.63594	164.75133
	"2003"	"2003"	"Hopkins County, KY"	"21107"	"All Other Causes"	"O"	586	46668	1255.67841	51.87160
	"2003"	"2003"	"Jackson County, KY"	"21109"	"All Other Causes"	"O"	160	13512	1184.13262	93.61390
	"2003"	"2003"	"Jefferson County, KY"	"21111"	"Drug-Induced Causes"	"D"	92	703970	13.06874	1.36251
	"2003"	"2003"	"Jefferson County, KY"	"21111"	"Alcohol-Induced Causes"	"A"	48	703970	6.81847	0.98416
	"2003"	"2003"	"Jefferson County, KY"	"21111"	"All Other Causes"	"O"	6953	703970	987.68413	11.84492
	"2003"	"2003"	"Jessamine County, KY"	"21113"	"All Other Causes"	"O"	296	41545	712.48044	41.41208
	"2003"	"2003"	"Johnson County, KY"	"21115"	"All Other Causes"	"O"	272	23138	1175.55536	71.27851
	"2003"	"2003"	"Kenton County, KY"	"21117"	"Drug-Induced Causes"	"D"	35	152591	22.93713	3.87708
	"2003"	"2003"	"Kenton County, KY"	"21117"	"Alcohol-Induced Causes"	"A"	12	152591	Unreliable	2.27019
	"2003"	"2003"	"Kenton County, KY"	"21117"	"All Other Causes"	"O"	1260	152591	825.73677	23.26250
	"2003"	"2003"	"Knott County, KY"	"21119"	"All Other Causes"	"O"	180	17294	1040.82341	77.57840
	"2003"	"2003"	"Knox County, KY"	"21121"	"All Other Causes"	"O"	345	31376	1099.56655	59.19867
	"2003"	"2003"	"Larue County, KY"	"21123"	"All Other Causes"	"O"	161	13455	1196.58120	94.30381
	"2003"	"2003"	"Laurel County, KY"	"21125"	"Drug-Induced Causes"	"D"	10	55371	Unreliable	5.71107
	"2003"	"2003"	"Laurel County, KY"	"21125"	"All Other Causes"	"O"	490	55371	884.93977	39.97750
	"2003"	"2003"	"Lawrence County, KY"	"21127"	"All Other Causes"	"O"	166	15558	1066.97519	82.81334
	"2003"	"2003"	"Lee County, KY"	"21129"	"All Other Causes"	"O"	100	8015	1247.66064	124.76606
	"2003"	"2003"	"Leslie County, KY"	"21131"	"All Other Causes"	"O"	140	12010	1165.69525	98.51923
	"2003"	"2003"	"Letcher County, KY"	"21133"	"All Other Causes"	"O"	296	24925	1187.56269	69.02568
	"2003"	"2003"	"Lewis County, KY"	"21135"	"All Other Causes"	"O"	169	13710	1232.67688	94.82130
	"2003"	"2003"	"Lincoln County, KY"	"21137"	"All Other Causes"	"O"	236	24109	978.88755	63.72015
	"2003"	"2003"	"Livingston County, KY"	"21139"	"All Other Causes"	"O"	118	9656	1222.03811	112.49773
	"2003"	"2003"	"Logan County, KY"	"21141"	"All Other Causes"	"O"	281	26533	1059.05853	63.17814
	"2003"	"2003"	"Lyon County, KY"	"21143"	"All Other Causes"	"O"	94	8180	1149.14425	118.52518
	"2003"	"2003"	"McCracken County, KY"	"21145"	"All Other Causes"	"O"	744	64430	1154.74158	42.33488
	"2003"	"2003"	"McCreary County, KY"	"21147"	"All Other Causes"	"O"	189	17363	1088.52157	79.17829
	"2003"	"2003"	"McLean County, KY"	"21149"	"All Other Causes"	"O"	119	9852	1207.87657	110.72586
	"2003"	"2003"	"Madison County, KY"	"21151"	"Drug-Induced Causes"	"D"	12	74998	Unreliable	4.61893
	"2003"	"2003"	"Madison County, KY"	"21151"	"All Other Causes"	"O"	517	74998	689.35172	30.31765
	"2003"	"2003"	"Magoffin County, KY"	"21153"	"All Other Causes"	"O"	114	13287	857.98149	80.35733
	"2003"	"2003"	"Marion County, KY"	"21155"	"All Other Causes"	"O"	172	18676	920.96809	70.22316
	"2003"	"2003"	"Marshall County, KY"	"21157"	"All Other Causes"	"O"	341	30494	1118.25277	60.55678
	"2003"	"2003"	"Martin County, KY"	"21159"	"All Other Causes"	"O"	110	12778	860.85459	82.07927
	"2003"	"2003"	"Mason County, KY"	"21161"	"All Other Causes"	"O"	194	16729	1159.66286	83.25894
	"2003"	"2003"	"Meade County, KY"	"21163"	"All Other Causes"	"O"	153	28949	528.51567	42.72796
	"2003"	"2003"	"Menifee County, KY"	"21165"	"All Other Causes"	"O"	60	6581	911.71554	117.70197
	"2003"	"2003"	"Mercer County, KY"	"21167"	"All Other Causes"	"O"	229	21044	1088.19616	71.91003
	"2003"	"2003"	"Metcalfe County, KY"	"21169"	"All Other Causes"	"O"	123	9968	1233.94864	111.26140
	"2003"	"2003"	"Monroe County, KY"	"21171"	"All Other Causes"	"O"	141	11481	1228.11602	103.42603
	"2003"	"2003"	"Montgomery County, KY"	"21173"	"All Other Causes"	"O"	204	23594	864.62660	60.53597
	"2003"	"2003"	"Morgan County, KY"	"21175"	"All Other Causes"	"O"	109	14201	767.55158	73.51811
	"2003"	"2003"	"Muhlenberg County, KY"	"21177"	"All Other Causes"	"O"	399	31588	1263.13790	63.23599
	"2003"	"2003"	"Nelson County, KY"	"21179"	"All Other Causes"	"O"	298	39307	758.13468	43.91756
	"2003"	"2003"	"Nicholas County, KY"	"21181"	"All Other Causes"	"O"	88	7075	1243.81625	132.59126
	"2003"	"2003"	"Ohio County, KY"	"21183"	"All Other Causes"	"O"	279	23158	1204.76725	72.12753
	"2003"	"2003"	"Oldham County, KY"	"21185"	"All Other Causes"	"O"	271	51296	528.30630	32.09232
	"2003"	"2003"	"Owen County, KY"	"21187"	"All Other Causes"	"O"	126	10732	1174.05889	104.59348
	"2003"	"2003"	"Owsley County, KY"	"21189"	"All Other Causes"	"O"	60	4758	1261.03405	162.79880
	"2003"	"2003"	"Pendleton County, KY"	"21191"	"All Other Causes"	"O"	112	14819	755.78649	71.41511
	"2003"	"2003"	"Perry County, KY"	"21193"	"Drug-Induced Causes"	"D"	13	29173	Unreliable	12.35921
	"2003"	"2003"	"Perry County, KY"	"21193"	"All Other Causes"	"O"	355	29173	1216.87862	64.58521
	"2003"	"2003"	"Pike County, KY"	"21195"	"Drug-Induced Causes"	"D"	20	66850	29.91773	6.68981
	"2003"	"2003"	"Pike County, KY"	"21195"	"All Other Causes"	"O"	763	66850	1141.36126	41.32005
	"2003"	"2003"	"Powell County, KY"	"21197"	"All Other Causes"	"O"	122	12970	940.63223	85.16084
	"2003"	"2003"	"Pulaski County, KY"	"21199"	"Drug-Induced Causes"	"D"	11	58232	Unreliable	5.69554
	"2003"	"2003"	"Pulaski County, KY"	"21199"	"All Other Causes"	"O"	647	58232	1111.07295	43.68078
	"2003"	"2003"	"Robertson County, KY"	"21201"	"All Other Causes"	"O"	31	2309	1342.57254	241.13315
	"2003"	"2003"	"Rockcastle County, KY"	"21203"	"All Other Causes"	"O"	177	16745	1057.03195	79.45139
	"2003"	"2003"	"Rowan County, KY"	"21205"	"All Other Causes"	"O"	178	22348	796.49186	59.69959
	"2003"	"2003"	"Russell County, KY"	"21207"	"All Other Causes"	"O"	187	16574	1128.27320	82.50751
	"2003"	"2003"	"Scott County, KY"	"21209"	"All Other Causes"	"O"	234	36714	637.35905	41.66546
	"2003"	"2003"	"Shelby County, KY"	"21211"	"All Other Causes"	"O"	287	35706	803.78648	47.44602
	"2003"	"2003"	"Simpson County, KY"	"21213"	"All Other Causes"	"O"	166	16694	994.36923	77.17802
	"2003"	"2003"	"Spencer County, KY"	"21215"	"All Other Causes"	"O"	98	13892	705.44198	71.26040
	"2003"	"2003"	"Taylor County, KY"	"21217"	"All Other Causes"	"O"	239	23388	1021.89157	66.10067
	"2003"	"2003"	"Todd County, KY"	"21219"	"All Other Causes"	"O"	137	11917	1149.61819	98.21851
	"2003"	"2003"	"Trigg County, KY"	"21221"	"All Other Causes"	"O"	141	13022	1082.78298	91.18678
	"2003"	"2003"	"Trimble County, KY"	"21223"	"All Other Causes"	"O"	82	8653	947.64821	104.65024
	"2003"	"2003"	"Union County, KY"	"21225"	"All Other Causes"	"O"	188	15395	1221.17571	89.06339
	"2003"	"2003"	"Warren County, KY"	"21227"	"Drug-Induced Causes"	"D"	11	97721	Unreliable	3.39397
	"2003"	"2003"	"Warren County, KY"	"21227"	"All Other Causes"	"O"	794	97721	812.51727	28.83516
	"2003"	"2003"	"Washington County, KY"	"21229"	"All Other Causes"	"O"	110	11222	980.21743	93.46006
	"2003"	"2003"	"Wayne County, KY"	"21231"	"All Other Causes"	"O"	234	20353	1149.70766	75.15874
	"2003"	"2003"	"Webster County, KY"	"21233"	"All Other Causes"	"O"	163	13912	1171.65037	91.77074
	"2003"	"2003"	"Whitley County, KY"	"21235"	"Drug-Induced Causes"	"D"	12	36099	Unreliable	9.59612
	"2003"	"2003"	"Whitley County, KY"	"21235"	"All Other Causes"	"O"	473	36099	1310.28560	60.24700
	"2003"	"2003"	"Wolfe County, KY"	"21237"	"All Other Causes"	"O"	98	7053	1389.47965	140.35864
	"2003"	"2003"	"Woodford County, KY"	"21239"	"All Other Causes"	"O"	189	23555	802.37741	58.36437
	"2003"	"2003"	"Acadia Parish, LA"	"22001"	"Drug-Induced Causes"	"D"	12	59194	Unreliable	5.85212
	"2003"	"2003"	"Acadia Parish, LA"	"22001"	"All Other Causes"	"O"	591	59194	998.41200	41.06918
	"2003"	"2003"	"Allen Parish, LA"	"22003"	"All Other Causes"	"O"	236	25327	931.81190	60.65579
	"2003"	"2003"	"Ascension Parish, LA"	"22005"	"Drug-Induced Causes"	"D"	12	83967	Unreliable	4.12555
	"2003"	"2003"	"Ascension Parish, LA"	"22005"	"All Other Causes"	"O"	562	83967	669.31056	28.23316
	"2003"	"2003"	"Assumption Parish, LA"	"22007"	"All Other Causes"	"O"	201	23262	864.07016	60.94681
	"2003"	"2003"	"Avoyelles Parish, LA"	"22009"	"All Other Causes"	"O"	462	41446	1114.70347	51.86070
	"2003"	"2003"	"Beauregard Parish, LA"	"22011"	"All Other Causes"	"O"	302	33221	909.06354	52.31073
	"2003"	"2003"	"Bienville Parish, LA"	"22013"	"All Other Causes"	"O"	224	15077	1485.70671	99.26795
	"2003"	"2003"	"Bossier Parish, LA"	"22015"	"Drug-Induced Causes"	"D"	23	103088	22.31104	4.65217
	"2003"	"2003"	"Bossier Parish, LA"	"22015"	"Alcohol-Induced Causes"	"A"	10	103088	Unreliable	3.06755
	"2003"	"2003"	"Bossier Parish, LA"	"22015"	"All Other Causes"	"O"	822	103088	797.37700	27.81172
	"2003"	"2003"	"Caddo Parish, LA"	"22017"	"Drug-Induced Causes"	"D"	35	248346	14.09324	2.38219
	"2003"	"2003"	"Caddo Parish, LA"	"22017"	"Alcohol-Induced Causes"	"A"	26	248346	10.46926	2.05319
	"2003"	"2003"	"Caddo Parish, LA"	"22017"	"All Other Causes"	"O"	2633	248346	1060.21438	20.66181
	"2003"	"2003"	"Calcasieu Parish, LA"	"22019"	"Drug-Induced Causes"	"D"	32	184701	17.32530	3.06271
	"2003"	"2003"	"Calcasieu Parish, LA"	"22019"	"Alcohol-Induced Causes"	"A"	13	184701	Unreliable	1.95210
	"2003"	"2003"	"Calcasieu Parish, LA"	"22019"	"All Other Causes"	"O"	1716	184701	929.06914	22.42794
	"2003"	"2003"	"Caldwell Parish, LA"	"22021"	"All Other Causes"	"O"	136	10352	1313.75580	112.65363
	"2003"	"2003"	"Cameron Parish, LA"	"22023"	"All Other Causes"	"O"	67	9851	680.13400	83.09159
	"2003"	"2003"	"Catahoula Parish, LA"	"22025"	"All Other Causes"	"O"	114	10542	1081.38873	101.28133
	"2003"	"2003"	"Claiborne Parish, LA"	"22027"	"All Other Causes"	"O"	200	16825	1188.70728	84.05430
	"2003"	"2003"	"Concordia Parish, LA"	"22029"	"All Other Causes"	"O"	205	20074	1021.22148	71.32520
	"2003"	"2003"	"De Soto Parish, LA"	"22031"	"All Other Causes"	"O"	304	25675	1184.03116	67.90884
	"2003"	"2003"	"East Baton Rouge Parish, LA"	"22033"	"Drug-Induced Causes"	"D"	27	412553	6.54461	1.25951
	"2003"	"2003"	"East Baton Rouge Parish, LA"	"22033"	"Alcohol-Induced Causes"	"A"	12	412553	Unreliable	0.83967
	"2003"	"2003"	"East Baton Rouge Parish, LA"	"22033"	"All Other Causes"	"O"	3313	412553	803.04834	13.95182
	"2003"	"2003"	"East Carroll Parish, LA"	"22035"	"All Other Causes"	"O"	106	8750	1211.42857	117.66434
	"2003"	"2003"	"East Feliciana Parish, LA"	"22037"	"All Other Causes"	"O"	232	20502	1131.59692	74.29298
	"2003"	"2003"	"Evangeline Parish, LA"	"22039"	"All Other Causes"	"O"	375	34513	1086.54710	56.10905
	"2003"	"2003"	"Franklin Parish, LA"	"22041"	"All Other Causes"	"O"	286	20942	1365.67663	80.75415
	"2003"	"2003"	"Grant Parish, LA"	"22043"	"All Other Causes"	"O"	194	19420	998.97013	71.72188
	"2003"	"2003"	"Iberia Parish, LA"	"22045"	"All Other Causes"	"O"	675	72760	927.70753	35.70748
	"2003"	"2003"	"Iberville Parish, LA"	"22047"	"All Other Causes"	"O"	328	33042	992.67599	54.81136
	"2003"	"2003"	"Jackson Parish, LA"	"22049"	"All Other Causes"	"O"	211	15575	1354.73515	93.26381
	"2003"	"2003"	"Jefferson Parish, LA"	"22051"	"Drug-Induced Causes"	"D"	106	454533	23.32064	2.26510
	"2003"	"2003"	"Jefferson Parish, LA"	"22051"	"Alcohol-Induced Causes"	"A"	17	454533	Unreliable	0.90711
	"2003"	"2003"	"Jefferson Parish, LA"	"22051"	"All Other Causes"	"O"	4032	454533	887.06431	13.96995
	"2003"	"2003"	"Jefferson Davis Parish, LA"	"22053"	"All Other Causes"	"O"	318	31091	1022.80403	57.35600
	"2003"	"2003"	"Lafayette Parish, LA"	"22055"	"Drug-Induced Causes"	"D"	31	196710	15.75924	2.83044
	"2003"	"2003"	"Lafayette Parish, LA"	"22055"	"All Other Causes"	"O"	1443	196710	733.56718	19.31109
	"2003"	"2003"	"Lafourche Parish, LA"	"22057"	"All Other Causes"	"O"	760	91899	826.99485	29.99826
	"2003"	"2003"	"LaSalle Parish, LA"	"22059"	"All Other Causes"	"O"	169	14356	1177.20814	90.55447
	"2003"	"2003"	"Lincoln Parish, LA"	"22061"	"All Other Causes"	"O"	346	43539	794.68982	42.72279
	"2003"	"2003"	"Livingston Parish, LA"	"22063"	"Drug-Induced Causes"	"D"	25	102146	24.47477	4.89495
	"2003"	"2003"	"Livingston Parish, LA"	"22063"	"All Other Causes"	"O"	688	102146	673.54571	25.67869
	"2003"	"2003"	"Madison Parish, LA"	"22065"	"All Other Causes"	"O"	144	12959	1111.19685	92.59974
	"2003"	"2003"	"Morehouse Parish, LA"	"22067"	"All Other Causes"	"O"	376	30224	1244.04447	64.15669
	"2003"	"2003"	"Natchitoches Parish, LA"	"22069"	"All Other Causes"	"O"	371	38924	953.13945	49.48453
	"2003"	"2003"	"Orleans Parish, LA"	"22071"	"Drug-Induced Causes"	"D"	77	492187	15.64446	1.78285
	"2003"	"2003"	"Orleans Parish, LA"	"22071"	"Alcohol-Induced Causes"	"A"	21	492187	4.26667	0.93106
	"2003"	"2003"	"Orleans Parish, LA"	"22071"	"All Other Causes"	"O"	4896	492187	994.74387	14.21643
	"2003"	"2003"	"Ouachita Parish, LA"	"22073"	"Drug-Induced Causes"	"D"	13	148549	Unreliable	2.42718
	"2003"	"2003"	"Ouachita Parish, LA"	"22073"	"Alcohol-Induced Causes"	"A"	13	148549	Unreliable	2.42718
	"2003"	"2003"	"Ouachita Parish, LA"	"22073"	"All Other Causes"	"O"	1369	148549	921.58143	24.90761
	"2003"	"2003"	"Plaquemines Parish, LA"	"22075"	"All Other Causes"	"O"	223	28169	791.65040	53.01283
	"2003"	"2003"	"Pointe Coupee Parish, LA"	"22077"	"All Other Causes"	"O"	240	22369	1072.91341	69.25626
	"2003"	"2003"	"Rapides Parish, LA"	"22079"	"All Other Causes"	"O"	1413	126597	1116.14019	29.69256
	"2003"	"2003"	"Red River Parish, LA"	"22081"	"All Other Causes"	"O"	107	9468	1130.12252	109.25307
	"2003"	"2003"	"Richland Parish, LA"	"22083"	"All Other Causes"	"O"	242	20576	1176.12753	75.60434
	"2003"	"2003"	"Sabine Parish, LA"	"22085"	"All Other Causes"	"O"	265	23527	1126.36545	69.19208
	"2003"	"2003"	"St. Bernard Parish, LA"	"22087"	"Drug-Induced Causes"	"D"	34	69621	48.83584	8.37528
	"2003"	"2003"	"St. Bernard Parish, LA"	"22087"	"All Other Causes"	"O"	765	69621	1098.80639	39.72743
	"2003"	"2003"	"St. Charles Parish, LA"	"22089"	"Drug-Induced Causes"	"D"	10	49338	Unreliable	6.40942
	"2003"	"2003"	"St. Charles Parish, LA"	"22089"	"All Other Causes"	"O"	360	49338	729.66071	38.45650
	"2003"	"2003"	"St. Helena Parish, LA"	"22091"	"All Other Causes"	"O"	94	10549	891.07972	91.90786
	"2003"	"2003"	"St. James Parish, LA"	"22093"	"All Other Causes"	"O"	180	21274	846.10322	63.06481
	"2003"	"2003"	"St. John the Baptist Parish, LA"	"22095"	"All Other Causes"	"O"	338	44316	762.70422	41.48564
	"2003"	"2003"	"St. Landry Parish, LA"	"22097"	"Drug-Induced Causes"	"D"	11	85034	Unreliable	3.90035
	"2003"	"2003"	"St. Landry Parish, LA"	"22097"	"All Other Causes"	"O"	949	85034	1116.02418	36.22768
	"2003"	"2003"	"St. Martin Parish, LA"	"22099"	"All Other Causes"	"O"	436	49482	881.12849	42.19840
	"2003"	"2003"	"St. Mary Parish, LA"	"22101"	"All Other Causes"	"O"	528	53245	991.64241	43.15570
	"2003"	"2003"	"St. Tammany Parish, LA"	"22103"	"Drug-Induced Causes"	"D"	54	205708	26.25080	3.57228
	"2003"	"2003"	"St. Tammany Parish, LA"	"22103"	"Alcohol-Induced Causes"	"A"	11	205708	Unreliable	1.61230
	"2003"	"2003"	"St. Tammany Parish, LA"	"22103"	"All Other Causes"	"O"	1488	205708	723.35544	18.75212
	"2003"	"2003"	"Tangipahoa Parish, LA"	"22105"	"Drug-Induced Causes"	"D"	12	103782	Unreliable	3.33786
	"2003"	"2003"	"Tangipahoa Parish, LA"	"22105"	"All Other Causes"	"O"	974	103782	938.50571	30.07166
	"2003"	"2003"	"Tensas Parish, LA"	"22107"	"All Other Causes"	"O"	65	5941	1094.09190	135.70540
	"2003"	"2003"	"Terrebonne Parish, LA"	"22109"	"Drug-Induced Causes"	"D"	20	106257	18.82229	4.20879
	"2003"	"2003"	"Terrebonne Parish, LA"	"22109"	"All Other Causes"	"O"	788	106257	741.59820	26.41834
	"2003"	"2003"	"Union Parish, LA"	"22111"	"All Other Causes"	"O"	267	22757	1173.26537	71.80267
	"2003"	"2003"	"Vermilion Parish, LA"	"22113"	"All Other Causes"	"O"	546	54754	997.18742	42.67568
	"2003"	"2003"	"Vernon Parish, LA"	"22115"	"All Other Causes"	"O"	388	51288	756.51224	38.40609
	"2003"	"2003"	"Washington Parish, LA"	"22117"	"All Other Causes"	"O"	570	44277	1287.35009	53.92116
	"2003"	"2003"	"Webster Parish, LA"	"22119"	"All Other Causes"	"O"	578	41125	1405.47112	58.45989
	"2003"	"2003"	"West Baton Rouge Parish, LA"	"22121"	"All Other Causes"	"O"	175	21820	802.01650	60.62675
	"2003"	"2003"	"West Carroll Parish, LA"	"22123"	"All Other Causes"	"O"	159	12155	1308.10366	103.73937
	"2003"	"2003"	"West Feliciana Parish, LA"	"22125"	"All Other Causes"	"O"	105	15326	685.11027	66.85992
	"2003"	"2003"	"Winn Parish, LA"	"22127"	"All Other Causes"	"O"	212	16165	1311.47541	90.07250
	"2003"	"2003"	"Androscoggin County, ME"	"23001"	"Alcohol-Induced Causes"	"A"	11	106140	Unreliable	3.12476
	"2003"	"2003"	"Androscoggin County, ME"	"23001"	"All Other Causes"	"O"	1055	106140	993.97023	30.60181
	"2003"	"2003"	"Aroostook County, ME"	"23003"	"All Other Causes"	"O"	902	72944	1236.56504	41.17311
	"2003"	"2003"	"Cumberland County, ME"	"23005"	"Drug-Induced Causes"	"D"	31	273041	11.35361	2.03917
	"2003"	"2003"	"Cumberland County, ME"	"23005"	"Alcohol-Induced Causes"	"A"	30	273041	10.98736	2.00601
	"2003"	"2003"	"Cumberland County, ME"	"23005"	"All Other Causes"	"O"	2328	273041	852.61920	17.67110
	"2003"	"2003"	"Franklin County, ME"	"23007"	"All Other Causes"	"O"	278	30026	925.86425	55.52965
	"2003"	"2003"	"Hancock County, ME"	"23009"	"All Other Causes"	"O"	537	53030	1012.63436	43.69840
	"2003"	"2003"	"Kennebec County, ME"	"23011"	"All Other Causes"	"O"	1127	119538	942.79643	28.08381
	"2003"	"2003"	"Knox County, ME"	"23013"	"All Other Causes"	"O"	433	40393	1071.96792	51.51549
	"2003"	"2003"	"Lincoln County, ME"	"23015"	"All Other Causes"	"O"	332	34495	962.45833	52.82176
	"2003"	"2003"	"Oxford County, ME"	"23017"	"All Other Causes"	"O"	638	56206	1135.11013	44.93944
	"2003"	"2003"	"Penobscot County, ME"	"23019"	"Drug-Induced Causes"	"D"	19	148759	Unreliable	2.93017
	"2003"	"2003"	"Penobscot County, ME"	"23019"	"Alcohol-Induced Causes"	"A"	11	148759	Unreliable	2.22953
	"2003"	"2003"	"Penobscot County, ME"	"23019"	"All Other Causes"	"O"	1313	148759	882.63567	24.35842
	"2003"	"2003"	"Piscataquis County, ME"	"23021"	"All Other Causes"	"O"	215	17433	1233.29318	84.10990
	"2003"	"2003"	"Sagadahoc County, ME"	"23023"	"All Other Causes"	"O"	292	35966	811.87788	47.51156
